run,compile_ms,wall_ms,user_ms,sys_ms,exit_code,rss_kb
247,42,50,50,0,0,1616
248,43,50,50,0,0,1576
249,43,50,50,0,0,1576
250,43,50,50,0,0,1720
251,42,50,50,0,0,1464
252,42,50,50,0,0,1456
253,43,50,50,0,0,1460
254,42,50,50,0,0,1456
255,42,50,50,0,0,1496
256,42,50,50,0,0,1452
257,43,50,50,0,0,1592
258,43,50,50,0,0,1464
259,42,50,50,0,0,1592
260,43,50,50,0,0,1504
261,42,50,50,0,0,1464
262,43,50,50,0,0,1592
263,42,50,50,0,0,1508
264,42,50,50,0,0,1592
265,43,50,50,0,0,1496
266,42,50,50,0,0,1616
267,42,50,50,0,0,1504
268,43,50,50,0,0,1452
269,42,50,50,0,0,1496
270,43,50,50,0,0,1452
271,42,50,50,0,0,1456
272,42,50,50,0,0,1576
273,42,50,50,0,0,1592
274,42,50,50,0,0,1620
275,43,50,50,0,0,1496
276,42,50,50,0,0,1576
277,42,50,50,0,0,1460
278,42,50,50,0,0,1720
279,42,50,50,0,0,1496
280,42,50,50,0,0,1496
281,43,50,50,0,0,1496
282,42,50,50,0,0,1592
283,42,50,50,0,0,1508
284,43,50,50,0,0,1508
285,42,50,50,0,0,1576
286,42,50,50,0,0,1592
287,42,50,50,0,0,1504
288,42,50,50,0,0,1592
289,43,50,50,0,0,1496
290,42,50,50,0,0,1616
291,43,50,50,0,0,1496
292,43,50,50,0,0,1588
293,42,50,50,0,0,1504
294,43,50,50,0,0,1508
295,42,50,50,0,0,1496
296,44,50,50,0,0,1620
297,43,50,50,0,0,1516
298,43,50,50,0,0,1464
299,43,50,50,0,0,1496
300,42,50,50,0,0,1720
