run,compile_ms,wall_ms,user_ms,sys_ms,exit_code,rss_kb
179,168,60,60,0,0,1592
180,168,70,70,0,0,1588
181,168,70,60,0,0,1588
182,169,60,60,0,0,1720
183,168,60,60,0,0,1576
184,168,60,60,0,0,1592
185,168,60,60,0,0,1620
186,168,60,60,0,0,1452
187,168,70,70,0,0,1460
188,168,60,60,0,0,1488
189,169,60,60,0,0,1456
190,168,60,60,0,0,1720
191,168,70,70,0,0,1592
192,161,50,50,0,0,1504
193,169,60,60,0,0,1452
194,169,60,60,0,0,1496
195,168,70,60,0,0,1464
196,169,60,60,0,0,1460
197,168,70,70,0,0,1456
198,168,60,50,0,0,1720
199,159,40,40,0,0,1576
200,168,60,60,0,0,1456
201,168,60,60,0,0,1460
202,168,70,70,0,0,1452
203,169,60,60,0,0,1496
204,168,70,70,0,0,1576
205,169,70,70,0,0,1576
206,169,60,50,0,0,1720
207,168,60,60,0,0,1576
208,168,70,70,0,0,1576
209,168,60,60,0,0,1452
210,168,60,50,0,0,1620
211,169,70,70,0,0,1496
212,168,60,60,0,0,1496
213,169,60,60,0,0,1720
214,168,70,60,0,0,1616
215,168,60,60,0,0,1720
216,168,70,70,0,0,1588
217,169,60,50,0,0,1592
218,168,60,60,0,0,1452
219,169,50,50,0,0,1464
220,168,60,60,0,0,1616
221,169,60,60,0,0,1620
222,169,60,60,0,0,1452
223,168,60,60,0,0,1496
224,168,60,60,0,0,1592
225,168,60,60,0,0,1576
226,168,70,60,0,0,1592
227,169,60,60,0,0,1592
228,169,60,60,0,0,1592
229,168,60,60,0,0,1464
230,160,60,60,0,0,1456
231,169,60,60,0,0,1592
232,169,70,70,0,0,1620
233,168,60,60,0,0,1488
234,169,60,60,0,0,1464
235,168,60,50,0,0,1496
236,169,70,60,0,0,1460
237,169,60,60,0,0,1464
238,168,60,60,0,0,1528
239,168,70,60,0,0,1588
240,169,60,60,0,0,1456
241,168,60,60,0,0,1452
242,168,60,50,0,0,1496
243,168,60,60,0,0,1456
244,169,60,60,0,0,1508
245,168,60,60,0,0,1592
246,169,70,70,0,0,1456
247,169,60,50,0,0,1592
248,168,60,60,0,0,1720
249,162,50,50,0,0,1508
250,168,60,60,0,0,1576
251,169,60,60,0,0,1720
252,169,60,60,0,0,1720
253,162,50,50,0,0,1496
254,170,60,60,0,0,1576
255,169,60,60,0,0,1592
256,168,60,60,0,0,1508
257,168,60,60,0,0,1496
258,168,60,60,0,0,1512
259,169,60,60,0,0,1496
260,168,70,60,0,0,1452
261,169,70,70,0,0,1508
262,168,70,70,0,0,1720
263,169,60,60,0,0,1516
264,168,60,60,0,0,1464
265,168,70,60,0,0,1592
266,168,60,60,0,0,1720
267,169,70,70,0,0,1496
268,169,60,50,0,0,1592
269,168,60,60,0,0,1720
270,168,70,70,0,0,1576
271,168,50,50,0,0,1592
272,169,70,70,0,0,1496
273,168,60,60,0,0,1508
274,169,70,60,0,0,1452
275,169,70,70,0,0,1576
276,169,60,60,0,0,1452
277,168,70,60,0,0,1720
278,169,60,60,0,0,1452
279,168,60,60,0,0,1456
280,168,70,70,0,0,1460
281,169,60,60,0,0,1464
282,169,70,70,0,0,1504
283,169,60,60,0,0,1588
284,168,70,70,0,0,1592
285,168,60,60,0,0,1620
286,168,70,60,0,0,1504
287,166,60,50,0,0,1588
288,169,60,60,0,0,1452
289,169,60,60,0,0,1452
290,169,70,60,0,0,1496
291,168,60,60,0,0,1464
292,168,70,60,0,0,1592
293,168,60,50,0,0,1464
294,168,60,60,0,0,1592
295,169,70,70,0,0,1620
296,169,60,60,0,0,1616
297,158,30,30,0,0,1576
298,158,30,30,0,0,1496
299,158,30,30,0,0,1576
300,168,70,70,0,0,1620
