run,compile_ms,wall_ms,user_ms,sys_ms,exit_code,rss_kb
112,58,30,30,0,0,1620
113,58,30,30,0,0,1516
114,56,30,20,0,0,1496
115,56,30,30,0,0,1592
116,56,30,30,0,0,1464
117,56,30,30,0,0,1496
118,56,30,30,0,0,1616
119,57,30,30,0,0,1588
120,57,30,30,0,0,1592
121,56,30,30,0,0,1556
122,57,30,30,0,0,1504
123,57,30,30,0,0,1592
124,56,30,20,0,0,1508
125,56,30,30,0,0,1616
126,57,30,30,0,0,1496
127,56,30,30,0,0,1452
128,56,30,30,0,0,1588
129,56,30,30,0,0,1720
130,56,30,30,0,0,1576
131,56,30,30,0,0,1452
132,57,30,30,0,0,1452
133,56,30,30,0,0,1592
134,56,30,30,0,0,1456
135,56,30,30,0,0,1460
136,56,30,30,0,0,1496
137,57,30,30,0,0,1588
138,56,30,30,0,0,1496
139,56,30,30,0,0,1592
140,56,30,30,0,0,1504
141,56,30,30,0,0,1720
142,57,30,30,0,0,1464
143,56,30,30,0,0,1592
144,57,30,30,0,0,1460
145,56,30,30,0,0,1592
146,56,30,20,0,0,1496
147,56,30,30,0,0,1588
148,56,30,30,0,0,1456
149,56,30,30,0,0,1588
150,56,30,30,0,0,1452
151,56,30,30,0,0,1616
152,56,30,30,0,0,1504
153,56,30,30,0,0,1496
154,57,30,30,0,0,1592
155,56,30,30,0,0,1592
156,56,30,20,0,0,1460
157,57,30,30,0,0,1592
158,56,30,30,0,0,1620
159,57,30,30,0,0,1464
160,56,30,30,0,0,1592
161,57,30,30,0,0,1592
162,56,30,30,0,0,1592
163,56,30,30,0,0,1464
164,56,30,30,0,0,1720
165,56,30,30,0,0,1592
166,56,30,30,0,0,1496
167,56,30,30,0,0,1720
168,56,30,30,0,0,1592
169,57,30,20,0,0,1588
170,57,30,30,0,0,1576
171,56,30,30,0,0,1508
172,57,30,30,0,0,1452
173,56,30,30,0,0,1592
174,56,30,20,0,0,1592
175,56,30,30,0,0,1592
176,57,30,30,0,0,1496
177,56,30,30,0,0,1504
178,57,30,30,0,0,1576
179,56,30,30,0,0,1620
180,56,30,20,0,0,1592
181,56,30,30,0,0,1592
182,57,30,30,0,0,1720
183,56,30,30,0,0,1464
184,56,30,30,0,0,1576
185,56,30,30,0,0,1508
186,56,30,30,0,0,1508
187,57,30,20,0,0,1456
188,56,30,30,0,0,1496
189,56,30,30,0,0,1496
190,57,30,30,0,0,1560
191,56,30,30,0,0,1592
192,57,30,30,0,0,1460
193,58,30,30,0,0,1592
194,57,30,20,0,0,1496
195,57,30,30,0,0,1464
196,57,30,30,0,0,1592
197,56,30,30,0,0,1504
198,56,30,30,0,0,1496
199,56,30,30,0,0,1720
200,56,30,30,0,0,1508
201,56,30,30,0,0,1576
202,56,30,30,0,0,1680
203,57,30,30,0,0,1616
204,56,30,30,0,0,1496
205,57,30,30,0,0,1504
206,56,30,30,0,0,1496
207,56,30,30,0,0,1720
208,56,30,30,0,0,1504
209,56,30,30,0,0,1592
210,56,30,30,0,0,1496
211,56,30,30,0,0,1592
212,56,30,30,0,0,1576
213,56,30,30,0,0,1616
214,56,30,30,0,0,1592
215,56,30,30,0,0,1720
216,56,30,30,0,0,1592
217,56,30,30,0,0,1720
218,56,30,30,0,0,1496
219,56,30,30,0,0,1508
220,57,30,30,0,0,1592
221,57,30,30,0,0,1592
222,56,30,30,0,0,1496
223,56,30,30,0,0,1456
224,56,30,30,0,0,1592
225,56,30,30,0,0,1456
226,56,30,30,0,0,1508
227,57,30,30,0,0,1464
228,56,30,30,0,0,1464
229,57,30,30,0,0,1496
230,56,30,30,0,0,1504
231,56,30,30,0,0,1508
232,56,30,30,0,0,1592
233,56,30,30,0,0,1592
234,56,30,30,0,0,1464
235,56,30,30,0,0,1616
236,57,30,30,0,0,1508
237,56,30,30,0,0,1592
238,58,30,30,0,0,1496
239,57,30,30,0,0,1508
240,56,30,30,0,0,1452
241,56,30,30,0,0,1452
242,57,30,30,0,0,1496
243,56,30,30,0,0,1720
244,56,30,30,0,0,1496
245,56,30,30,0,0,1620
246,56,30,30,0,0,1496
247,57,30,30,0,0,1456
248,57,30,30,0,0,1508
249,56,30,30,0,0,1616
250,56,30,30,0,0,1504
251,56,30,30,0,0,1616
252,56,30,30,0,0,1592
253,56,30,30,0,0,1504
254,56,30,30,0,0,1588
255,57,30,30,0,0,1576
256,57,30,20,0,0,1720
257,57,30,30,0,0,1496
258,56,30,30,0,0,1460
259,56,30,30,0,0,1592
260,56,30,30,0,0,1592
261,56,30,20,0,0,1452
262,56,30,20,0,0,1620
263,56,30,30,0,0,1720
264,56,30,30,0,0,1464
265,56,30,30,0,0,1452
266,56,30,30,0,0,1616
267,61,30,30,0,0,1504
268,59,30,30,0,0,1620
269,58,30,30,0,0,1620
270,57,30,30,0,0,1620
271,57,30,30,0,0,1592
272,59,30,20,0,0,1496
273,57,30,30,0,0,1720
274,57,30,30,0,0,1720
275,57,30,30,0,0,1508
276,56,30,30,0,0,1452
277,56,30,30,0,0,1464
278,57,30,30,0,0,1592
279,56,30,20,0,0,1592
280,56,30,30,0,0,1616
281,57,30,20,0,0,1460
282,56,30,30,0,0,1508
283,57,30,30,0,0,1456
284,56,30,30,0,0,1592
285,56,30,30,0,0,1508
286,56,30,20,0,0,1616
287,57,30,20,0,0,1592
288,60,30,30,0,0,1508
289,57,30,30,0,0,1576
290,56,30,30,0,0,1592
291,57,30,20,0,0,1620
292,56,30,30,0,0,1504
293,56,30,30,0,0,1620
294,56,30,30,0,0,1592
295,56,30,30,0,0,1592
296,57,30,30,0,0,1592
297,56,30,30,0,0,1496
298,56,30,30,0,0,1504
299,57,30,30,0,0,1588
300,58,30,30,0,0,1720
