run,compile_ms,wall_ms,user_ms,sys_ms,exit_code,rss_kb
197,168,60,60,0,0,1460
198,168,60,60,0,0,1460
199,168,60,60,0,0,1720
200,168,60,60,0,0,1456
201,169,60,60,0,0,1456
202,168,60,60,0,0,1456
203,169,60,60,0,0,1576
204,169,60,60,0,0,1464
205,170,50,50,0,0,1720
206,161,40,40,0,0,1592
207,169,60,60,0,0,1592
208,163,50,40,0,0,1508
209,168,60,50,0,0,1464
210,169,70,70,0,0,1592
211,168,60,50,0,0,1496
212,169,60,60,0,0,1496
213,168,60,60,0,0,1496
214,168,60,60,0,0,1456
215,168,70,60,0,0,1592
216,168,60,60,0,0,1496
217,166,40,40,0,0,1456
218,169,60,60,0,0,1592
219,168,60,60,0,0,1592
220,168,60,60,0,0,1592
221,169,60,60,0,0,1588
222,169,60,60,0,0,1500
223,168,60,60,0,0,1460
224,168,60,60,0,0,1620
225,168,60,60,0,0,1504
226,169,60,60,0,0,1592
227,162,40,40,0,0,1576
228,168,60,60,0,0,1592
229,168,60,60,0,0,1464
230,168,60,60,0,0,1720
231,168,60,60,0,0,1720
232,168,60,60,0,0,1720
233,168,60,60,0,0,1452
234,169,60,60,0,0,1576
235,169,60,60,0,0,1508
236,168,60,50,0,0,1592
237,169,60,60,0,0,1592
238,168,60,60,0,0,1504
239,169,60,60,0,0,1460
240,158,30,30,0,0,1456
241,169,60,60,0,0,1456
242,168,60,60,0,0,1616
243,169,60,60,0,0,1504
244,168,60,60,0,0,1616
245,168,60,60,0,0,1720
246,169,60,60,0,0,1720
247,169,60,60,0,0,1456
248,163,40,40,0,0,1592
249,169,60,60,0,0,1592
250,168,50,50,0,0,1620
251,165,60,60,0,0,1616
252,168,60,50,0,0,1496
253,168,60,60,0,0,1504
254,167,60,60,0,0,1588
255,168,60,60,0,0,1592
256,169,60,60,0,0,1464
257,168,60,60,0,0,1496
258,169,60,50,0,0,1592
259,169,60,60,0,0,1456
260,169,60,60,0,0,1588
261,169,50,50,0,0,1592
262,168,60,60,0,0,1456
263,168,60,60,0,0,1508
264,168,60,60,0,0,1496
265,168,60,50,0,0,1720
266,168,60,60,0,0,1592
267,168,60,60,0,0,1508
268,168,60,60,0,0,1592
269,159,40,40,0,0,1592
270,162,50,50,0,0,1460
271,168,60,60,0,0,1592
272,169,70,60,0,0,1592
273,169,60,50,0,0,1496
274,168,60,60,0,0,1616
275,168,60,60,0,0,1620
276,170,60,60,0,0,1588
277,168,60,60,0,0,1452
278,169,70,60,0,0,1504
279,168,60,50,0,0,1588
280,169,60,60,0,0,1576
281,169,60,60,0,0,1496
282,163,50,50,0,0,1592
283,168,60,60,0,0,1592
284,169,60,60,0,0,1504
285,169,60,60,0,0,1620
286,168,60,60,0,0,1620
287,169,60,60,0,0,1504
288,168,60,60,0,0,1496
289,168,60,60,0,0,1516
290,159,30,30,0,0,1464
291,169,60,60,0,0,1576
292,169,60,60,0,0,1588
293,168,60,60,0,0,1592
294,168,70,60,0,0,1464
295,168,60,60,0,0,1620
296,169,60,60,0,0,1452
297,169,60,60,0,0,1504
298,169,60,60,0,0,1576
299,162,50,50,0,0,1508
300,169,70,60,0,0,1592
