run,compile_ms,wall_ms,user_ms,sys_ms,exit_code,rss_kb
129,168,60,60,0,0,1464
130,169,60,60,0,0,1452
131,168,60,60,0,0,1508
132,168,60,60,0,0,1592
133,168,50,50,0,0,1464
134,169,60,60,0,0,1460
135,169,50,50,0,0,1720
136,158,40,40,0,0,1576
137,168,50,50,0,0,1592
138,169,60,60,0,0,1508
139,168,40,40,0,0,1592
140,169,60,60,0,0,1456
141,169,60,60,0,0,1616
142,169,60,60,0,0,1464
143,168,60,60,0,0,1464
144,162,40,40,0,0,1592
145,169,60,60,0,0,1720
146,168,70,60,0,0,1588
147,169,60,60,0,0,1452
148,168,60,60,0,0,1588
149,169,60,60,0,0,1620
150,169,60,60,0,0,1576
151,168,60,60,0,0,1576
152,168,50,50,0,0,1456
153,168,60,60,0,0,1592
154,169,60,60,0,0,1508
155,168,60,60,0,0,1720
156,168,60,60,0,0,1592
157,169,60,50,0,0,1452
158,169,70,70,0,0,1616
159,168,60,60,0,0,1720
160,168,60,60,0,0,1460
161,169,70,70,0,0,1620
162,169,60,60,0,0,1576
163,169,70,60,0,0,1512
164,168,60,60,0,0,1588
165,159,40,40,0,0,1568
166,169,70,70,0,0,1592
167,168,70,70,0,0,1452
168,168,70,60,0,0,1620
169,168,60,60,0,0,1576
170,169,50,40,0,0,1496
171,169,60,60,0,0,1496
172,168,60,60,0,0,1588
173,169,60,50,0,0,1496
174,168,70,60,0,0,1452
175,168,60,60,0,0,1616
176,169,60,60,0,0,1456
177,169,60,60,0,0,1720
178,170,50,50,0,0,1720
179,169,60,60,0,0,1592
180,169,70,60,0,0,1456
181,168,60,60,0,0,1508
182,169,60,50,0,0,1620
183,168,70,70,0,0,1620
184,169,70,70,0,0,1588
185,168,60,60,0,0,1720
186,169,60,60,0,0,1456
187,169,60,60,0,0,1592
188,168,60,50,0,0,1592
189,164,60,60,0,0,1592
190,159,40,40,0,0,1456
191,169,60,60,0,0,1576
192,158,30,30,0,0,1464
193,166,40,40,0,0,1504
194,163,40,40,0,0,1576
195,168,60,60,0,0,1720
196,168,70,70,0,0,1452
197,158,30,30,0,0,1588
198,158,30,30,0,0,1460
199,158,30,30,0,0,1456
200,168,60,60,0,0,1460
201,160,30,30,0,0,1592
202,166,60,60,0,0,1504
203,168,60,60,0,0,1616
204,168,70,60,0,0,1620
205,169,60,60,0,0,1496
206,169,70,70,0,0,1456
207,168,70,60,0,0,1496
208,168,60,60,0,0,1496
209,168,50,50,0,0,1616
210,168,60,60,0,0,1588
211,169,60,60,0,0,1576
212,161,50,50,0,0,1720
213,166,60,50,0,0,1592
214,169,70,60,0,0,1496
215,168,60,60,0,0,1500
216,168,50,50,0,0,1588
217,166,40,40,0,0,1592
218,168,60,60,0,0,1460
219,159,40,40,0,0,1592
220,165,60,60,0,0,1616
221,168,60,60,0,0,1720
222,169,60,60,0,0,1588
223,168,70,70,0,0,1616
224,169,60,60,0,0,1464
225,168,60,60,0,0,1592
226,168,60,60,0,0,1592
227,169,70,60,0,0,1592
228,162,50,50,0,0,1620
229,168,50,50,0,0,1576
230,169,70,60,0,0,1592
231,162,40,30,0,0,1504
232,161,50,50,0,0,1496
233,168,60,60,0,0,1592
234,168,60,60,0,0,1592
235,169,50,50,0,0,1452
236,168,40,40,0,0,1456
237,168,60,60,0,0,1456
238,169,60,60,0,0,1592
239,158,30,30,0,0,1620
240,158,30,30,0,0,1464
241,169,40,40,0,0,1592
242,164,60,60,0,0,1620
243,166,40,40,0,0,1512
244,158,30,30,0,0,1576
245,168,60,60,0,0,1456
246,159,40,30,0,0,1576
247,165,40,40,0,0,1508
248,168,70,60,0,0,1508
249,168,70,60,0,0,1592
250,162,40,30,0,0,1592
251,158,30,30,0,0,1508
252,160,30,30,0,0,1496
253,161,40,40,0,0,1504
254,158,30,30,0,0,1496
255,159,40,40,0,0,1616
256,168,70,70,0,0,1588
257,168,70,70,0,0,1452
258,162,60,60,0,0,1592
259,168,60,60,0,0,1456
260,169,60,60,0,0,1592
261,167,60,50,0,0,1496
262,169,60,60,0,0,1592
263,168,70,70,0,0,1460
264,169,60,60,0,0,1592
265,169,60,60,0,0,1720
266,168,60,60,0,0,1464
267,168,70,60,0,0,1460
268,168,70,70,0,0,1456
269,168,60,60,0,0,1592
270,168,60,60,0,0,1588
271,168,60,60,0,0,1616
272,168,70,60,0,0,1456
273,168,70,70,0,0,1592
274,171,60,60,0,0,1496
275,171,60,60,0,0,1460
276,169,60,60,0,0,1620
277,169,60,60,0,0,1616
278,160,50,50,0,0,1620
279,168,60,60,0,0,1620
280,169,60,60,0,0,1504
281,169,70,60,0,0,1496
282,168,60,60,0,0,1592
283,161,30,30,0,0,1588
284,161,50,50,0,0,1492
285,164,60,60,0,0,1496
286,168,60,60,0,0,1588
287,168,40,40,0,0,1576
288,168,60,60,0,0,1720
289,168,60,60,0,0,1588
290,168,70,70,0,0,1616
291,159,50,50,0,0,1588
292,169,60,60,0,0,1592
293,165,40,30,0,0,1504
294,169,50,50,0,0,1576
295,169,60,60,0,0,1460
296,164,50,50,0,0,1576
297,168,60,60,0,0,1720
298,168,60,60,0,0,1460
299,168,60,60,0,0,1508
300,168,60,60,0,0,1496
